event,tweet_id,node_id,tweet,attendance_label
icann572016,1011589804163649537,540,"ICANN seeks comments on rules for the use of Indian languages in nine Indic scripts – Bengali, Devanagari, Gujarati, Gurmukhi, Kannada, Malayalam, Oriya, Tamil and Telugu. It can be shared at - https:// go.icann.org/2uYxTrj ICANN DotBharat pic.twitter.com/rixkFZHdeV",1
icann572016,1011733819433652226,719,Another UAM “Think Piece” from ICANN - Possible Unified Access Model Published for Community Input - ICANN https://www. icann.org/news/blog/poss ible-unified-access-model-published-for-community-input,1
icann572016,1012099970810425344,719,"Actually Benin has only D-Root instance provided by PCHglobal at ixp BeninIX . L-Root, the one managed by ICANN was supposed to come since few years also but i don't know what it becomes.",1
icann572016,1012511380891750402,890,"We'll try to get you an E-root, and I'll ask around among a few of the root-ops and see if we can get you a few others locally.",1
icann572016,1014146711806148608,785,ICANN Publishes Comprehensive Guide on What to Expect During the Root KSK Rollover https://www. icann.org/news/announcem ent-2018-08-22-en.W33xfHdwBHc.twitter via icann,1
icann572016,1014274817967710208,719,RT ICANN : Have some memorable stories about ICANN ’s first 20-years? CircleID wants to hear from you >>> https:// go.icann.org/2LkSR95 pic.twitter.com/OpT5dn3hYG,1
icann572016,1017032343733796864,557,ICANN Is it possible to follow back - I need to ask a question via DM,1
icann572016,1017063815748317185,262,ICANN have to blocked all my domain name! Please! https:// drive.google.com/file/d/1NRV1WZ NfLp12TsPKzF-1srvpOjzX8BmK/view?usp=drivesdk,1
icann572016,1017416061501595649,785,Who knows what Trump has told you in private... but He does tell you things. using a domain to promote propaganda that may have state secrets throughout will no go well for you! https:// goo.gl/Y9kch1 securityawareness StopCorruption,1
icann572016,1017416410723598336,785,ICANN is really working greatly for the benefits of the internet community as a whole. It's management structures reflect the functional and geographic diversity of the internet and its users. Well done icann_president and team. ISOC_NextGen intgovforum digigrassroots,1
icann572016,1017666794969096193,557,"I understand you want to blame ICANN for this policy but it feels like you've got a problem with your auto renewal policy or at least how it's communicated. As a PayPal4Business user, if i treated my customers this way, the chargebacks would be crushing.",1
icann572016,1017701781026017280,557,"America's leadership gave away internet control to ICANN . Now Facebook , Twitter jumped to test this new relationship by taking our freedom of speech, freedom of expression away! Conservative thinking is thought crime and you will go to Twitter jail if you express yourself. pic.twitter.com/XlbpuXnlS8",1
icann572016,1018619518493523968,719,quickly icann + theiana blame vint he has proof he is involved with the internet on M8747409 8.12.78 - Simon Antony Roberts blame going down the fluid dynamic search engine google,1
icann572016,1018979997778735104,719,ICANN Publishes Comprehensive Guide on What to Expect During the Root KSK Rollover https://www. icann.org/news/announcem ent-2018-08-22-en.W4PkRlJYfCU.twitter via icann ZA_CR dotZADNA ispa_za,1
icann572016,1019205031122350080,852,The fifth Middle East and Adjoining Countries School on Internet Governance MEACSIG https://www. icann.org/news/blog/midd le-east-and-adjoining-countries-school-on-internet-governance-turns-five written by baheresmat icann_ar ICANN,1
icann572016,1019347337179738113,719,I understand the necessity but ICANN has not established it's basis for collecting the breadth of the data making the exercise a holding action at best https:// twitter.com/ICANNAtLarge/s tatus/1034072651185246208,1
icann572016,1019669601788014592,540,So cool photo!,1
icann572016,1020138558093488133,719,"Universal Acceptance of Indic for Internet in India,New Delhi UASGTech ISOCapac ICANNTech ICANN pic.twitter.com/bDAfW39mms",1
icann572016,1020435413301891072,719,"Launching Universal Acceptance UASGTech in India, partnered with IAMAIForum and ICANN . Start in Delhi, 10 more cities to follow, getting India UAReady . rsprasad SecretaryMEITY https:// twitter.com/IAMAIForum/sta tus/1034390369318797313",1
icann572016,1021160193147703296,719,Thank you IAMAIForum chitrita for inviting me and address as UA Ambassador UASGTech . Wish you all the best for future awareness programme in this series.,1
icann572016,1021258632183402497,890,"Citrita, I still stongly feel that unless typeset of Indic keynborads are not standarised, ppl will slowly shift to English keyboard. https:// youtu.be/1G5nuJHQvas",1
icann572016,1021841258883567622,361,Great stuff Danielle!,1
icann572016,1022245094068563968,361,"Interesting agenda, interesting speakers, important issues in an interesting city. I wonder if any of ICANN Studienkreis will be webcast or videotaped. https://www. icann-studienkreis.net/programme/ njhickson CarolineGreer",1
icann572016,1027655459346501632,719,"A domain dispute is a conflict in which multiple parties claim the right to use a specific DomainName . In our newest post, learn what the dispute process is like and what you need to get started: http:// bit.ly/2C5qPPs ICANN pic.twitter.com/VGANucijm9",1
icann572016,1029381671903289345,785,Great insights aliereza . Look forward to your continuing participation in IG processes MEACSIG MEACSIG2018 ICANN internetsociety IGPAlert AWIInstitute RIPE_NCC https:// twitter.com/aliereza/statu s/1035016117297795072,1
icann572016,1032390737743101953,719,"ICANN ICANN_es se prepara, por 1 vez en su historia, para cambiar las claves criptográficas que ayudan a proteger el DNS CyberSecurity . Blog en https:// bit.ly/2os5je8 dnssec . Es necesario dar mucha difusión al keyroll !! ELTIEMPO eltiempoblogs",1
icann572016,1032491386048786432,890,"Thank you Twitter Inc, 795 Folsom St, Ste 600, San Francisco, CA 94107, for yeilding to USA ACPA Law, prevailing over TM .COMs. ICANN Et Al, dunabin /lc_motorhomes SCOTUS 14-1480 will rise. cc SCOTUSdocketTBA , AmicusCuriaeUSA , JusticeUnderLaw trademarkninja +LinkedIn pic.twitter.com/afs48CUqGh",1
icann572016,1032659721092775936,855,"ICANN is a key member of the Technical Community, as well as a key Internet Governance institution in itself. ICANN’s role is to manage the Internet’s core technical resources - Internet Names and Numbers. - internetsociety LouvreTeam YouthIGF2018 of intgovforum",1
icann572016,1034108229876412417,871,Le whois de l'ICANN pourra-t-il être conforme au RGPD ? http:// ow.ly/9zlo30lETJw donneespersonnelles nomsdedomaine GDPR via RoxanePaulin,1
icann572016,1034759975975956480,852,"At PKSIG18 , FahdBatayneh addressed questions related to: ICANN jurisdiction",1
icann572016,1038921969587179522,719,"TheNestIOVisits Fahd A. Batayneh, Stakeholder Management Manager (Middle East) at ICANN and Sarmad Hussain, Director of IDN Program, Global Domains Division at ICANN , came for a meeting with Jehan Ara today. pic.twitter.com/Dwp8SCBjZp",1
icann572016,1039232434070581250,973,Good to see ICANN contacting network operators about potential issues with the KSK rollover,1
icann572016,1040730276283011073,719,"Hello, when posting this, add the newgtlds hashtag and publish the link to the new gTLD group on LinkedIn. With its 2700 subscribers, it is quite possible that it generates more than the actual 3 comments",1
icann572016,1045021520647659521,351,"Did nsagov need GPUCompute greene1of5 to get intel_pi quantum Intel_Brian firmware processors into hands of ICEgov ODNIgov DARPA mind control on NewsHour pub society at large. 2008 startd experiencing wehavetogoback , then infowars PrisonPlanet <racist? Start loading.",1
icann572016,1046720973762965509,162,"Ultimate genome_gov secret, WHO defines a sequence? .Where are raw datasets? carlzimmer bengoldacre nanopore techreview_pk HarvardHealth BetsyDeVosED github TensorFlow so that OpenAI DeepMindAI NvidiaAI IntelAIDev can from entire chromatid raws, math our patterns.",1
icann572016,1048207922679992322,2,ICANN Outreach Program in Bangladesh . Thanks BASIS for hosting the discussion. ICANN ICANNAtLarge ISOCbddhaka pic.twitter.com/JYsHzUuKSU,1
icann572016,1049062727656919043,719,You may want to take a look at this https://www. icann.org/octo-ssr/daar ICANN,1
icann572016,1050657433998114818,654,Read our September ICANN EMEA Newsletters here: Arabic: https:// go.icann.org/2CE3p49 English: https:// go.icann.org/2O8DpPS French: https:// go.icann.org/2wYTVu5 Russian: https:// go.icann.org/2oSuSW2 Spanish: https:// go.icann.org/2x05u4x Turkish: https:// go.icann.org/2N4GW5j,1
icann572016,1051591641239306241,719,I keep getting busy signals. Are you getting ring tones?,1
icann572016,1052358112613675008,855,What is DROA phone number? Can you list it?,1
icann572016,1053283339849908224,137,ICANN Any news from DROA? My email and web site have been down since last night.,1
icann572016,1054056790063747072,855,"I left a voice message, I've emailed DROA/Namejuice, I've emailed ICANN about transferring a domain I don't have access to. I'm now at a loss of what more to do. Needless to say, I don't think my website will be launching in two days. I'm so disappointed.",1
icann572016,1054399051905536000,855,"From my understanding, ICANN is there to prevent abuse. Such as if a registrar goes bankrupt, so customers can do the transfer. However during a temporary outage, the procedures they must follow were not built to QUICKLY get people out of a problematic situation like today.",1
icann572016,1054484692811112450,635,"Ah, I see. I really hope they can get up and running asap so I can move forward with a domain transfer in hopes to not have to deal with an problematic outage (w/ NO COMMUNICATION from them) again. Awful timing...",1
icann572016,1055099480306081794,359,Whats happening no more mails ici Québec I am French do you know ??? Thank you,1
icann572016,1058679458822057984,506,Check your stuff! We just got back up.,1
icann572016,1058686468087074816,167,they are back online!,1
icann572016,1060740023530782720,890,Getting ICANN perspectives on privacy at APNIC46 from GAC vice chair Guo Feng pic.twitter.com/hvjb3Gv5jk,1
icann572016,1061833656287801344,955,I've been up and running continuously since 10-11pm EST last night. Have seen no service disruption today (9/11/18).,1
icann572016,1061835145794281472,955,explaining the acronym soup IANA_RC NRO ASO_AC ASO NRO_NC NRO_EC apnic 's craigng and the link of all of this with ICANN - just way too many acronyms.. perhaps just all it all alphabet soup ? ..wait is that Google ?,1
icann572016,1061974812157976577,265,empowered community as a result of the IANA transition means more work for the ASO with ICANN - is this out of scope for interests of the numbering community? apnic46 essential questions raised from the ASO review..,1
icann572016,1061977730831519746,265,It is not an exit from ICANN just balancing the naming and responsibilities for the ASO theNRO apnicdg clarifies.. apnic46,1
icann572016,1062052287294685186,265,1) Should the ASO continue to select two members to the Board of ICANN ? - yes apnic46,1
icann572016,1064556312837660673,512,Tech session III starts now! Hear speakers from JuniperNetworks AristaNetworks & ICANN APNIC46 https:// conference.apnic.net/46/program/sch edule//day/7/technical-session-3,1
icann572016,1064872127210360833,353,Savenaca Vocea from ICANN reminds us that the DNSSEC KSK rollover is coming very soon! APNIC46 DNS Security pic.twitter.com/ZH8DJuIIsZ,1
icann572016,1065233128829214720,2,"It is, and there is a lovely ICANN Compliance Complaints team waiting for your call.",1
icann572016,1065883269864902656,265,Good Series. Basically ICANN ICEgov ODNIgov is hunting all MensaPH that trace a different AncestryCA origin than 50:90 Europe. DefenseIntel bases are set up to Target or AmyGDala mind control pre-marcopolo . Pawned ArmyResearchLab USNavyResearch to KKK a USSR landbridge. pic.twitter.com/udSZqWjkc0,1
icann572016,1052024586584371200,477,New Report: Issues and Challenges Impacting Domain Name Registrants https://www. icann.org/news/blog/new- report-issues-and-challenges-impacting-domain-name-registrants.W6vCm4zvT0k.twitter via icann,1
icann572016,1010935938611142657,913,Negligible impact seen on internet service due to upgradation of keys at servers: ICANN https://www. devdiscourse.com/Article/agency -wire/216145-negligible-impact-seen-on-internet-service-due-to-upgradation-of-keys-at-servers-icann ICANN Samiran01,1
icann572016,1021125304452956160,713,"CYBER security: Emerging Challenges at IndiaSIG by Olaf Kolkman,CTO,ISOC ICANN ISOCapac inSIG2018 pic.twitter.com/g0d7xfmsSp",1
icann572016,1021821914321510400,495,"Anybody in the possession of devices capable of changing IMEI Number, would be imprisoned for 3 years (India) ICANN ISOCapac inSIG2018",1
icann572016,1024184095486697472,495,The most exciting part of the KSKRoll was introducing icann and verisign to the concept of “hagelslag” and “pepernoten”. OARC29,1
icann572016,1043576551030358018,913,Last week’s threat of global internetshutdown stemming from ICANN updates proved that the internet is a fragile system. Would you say your business is prepared for when it goes wrong?,1
icann572016,1066853530168741888,928,I’m sure you’ll have a great experience!!! Keep up the multistakeholder engagement and congrats to all new fellows!,1
icann572016,1052688407632080897,440,Here you go -- https://www. streamtext.net/player?event=2 0181022-111,1
icann572016,1052422964094881793,766,Say it loud!,1
icann572016,1014071807576608768,21,“De technici zijn bij ons de echte experts en geven de doorslag” aldus LousewiesvdLaan van de ICANN board https:// twitter.com/RaadCyber/stat us/1040191842522947586,1
icann572016,1016679951490220042,707,"ICANN After updating the trust anchor on NIOS, how do we determine it is working? KeyRoll",1
icann572016,1050683880221462529,627,ICANN please. https:// twitter.com/HannahTempler/ status/1041375888372203520,1
icann572016,1052203971639746560,739,Lots of ways to keep up with the ICANN expedited policy development process regarding WHOIS obligations in light of the EU's General Data Protection Regulation: https:// go.icann.org/2NOKKXD,1
icann572016,1052228787310612480,739,"Congratulations, dankoj !!",1
icann572016,1052235159133655045,739,Happy birthday! ICANN celebrates its 20-th anniversary. These are the guys that provide free and fair use of WEB. Read more: https:// ihodl.com/technologies/2 018-09-18/20-years-icann-dna-dns/ pic.twitter.com/mouoSDe9kq,1
icann572016,1054673410360573952,418,"Come on Liz, the DoCA report made it clear the problems are historical, not new. The revised Constitution will deliver the reforms demanded by the Government. Let’s just get it adopted, move on and stop the counterproductive disruption.",1
icann572016,1054673418321309697,418,"ICYMI: auDA registry operator, Afilias Australia, wins Guinness World Records title... https://www. miragenews.com/auda-registry- operator-afilias-australia-wins-guinness-world-records-title/",1
icann572016,1054741242276388866,418,"Is there a world record for lies, bullshit and corruption? oh wait Trump might have that one covered. A more useless award I have never seen! Lucky General why not get them to report on the transaction statistics, registration volumes and DNS speed since taking over? nope shhh",1
icann572016,1055440485123268609,958,Just remind us all Adrian. Where did you used to work? You are acting like the Tony Abbott of the domain world! NoMoreSniping,1
icann572016,1058383298337095680,228,"Well GDPR is also likely to make WHOIS much less informative. As for Trust, that comes from saying what you're going to do and doing it repeatedly over time. ICANN and the community tries to do exactly that.",1
icann572016,999753520478916608,838,ICANNAtLarge icann NCSG_ICANN icann_president ICANN stakeholder mapping tool courtesy of Dev Teelucksingh. Give it a look! ICANN63 http:// bitly.com/ICANNST,1
icann572016,1015249914383798272,975,"Visa: Yesterday eve got denial letter from embassy stating that travel time has already been passed. Obviously, if embassy delays n replies (after 17 calendar days) on the last day of conference it will happen. Embassy should have expedite process for ICANN, ISOC & IGF attendees.",1
icann572016,999748689848623104,831,"No you don't Adrian. You're unhappy because you lost your job. That's fair enough BTW. But the others who are encouraging you to rant are doing you no favours. You need to move on mate, for your own sake.",1
icann572016,1019336814547652608,50,You're barking up the wrong tree...that looks like a law enforcement matter. ICANN doesn't regulate content.,1
icann572016,1037013606238441475,594,A good question for your local lawmakers.,1
icann572016,1054598231848558592,966,"Again, those are LEA issues not ICANN issues and well outside the technical scope that SSAC focuses on.",1
icann572016,1054651685010882560,358,Hardly. I've yet to see evidence that Ordinary consumers are routinely impacted by such.,1
icann572016,1055155618909224960,534,"ICANN needs to ack a problem. If it is DNS abuse, SSAC should be able to verify. They are the in-house experts. Throwing results of failings to LEA is not fixing the issue. Just like botnets, phishing domains ...",1
icann572016,1056059190240833537,514,"I'm sorry but it seems from your line of argument that we disagree on the scope of ICANN's remit and thus, we're having an unproductive circular argument since we disagree on basics. Have a nice day.",1
icann572016,996449321716535296,390,Mañana se pudre todo. icann KSKRoll,1
icann572016,1026493706562674688,214,Safe travels! Enjoy Río!,1
icann572016,990707051218264065,16,Ahhhhh. How do you find out who owns a domain now? GDPR Nominet ICANN,0
icann572016,995397923901882368,601,"Sergio Salinas Porto, Presidente por América en el Gobierno Mundial de Internet sergiosalinas -InternautaArg -Icann -ICANN - http://www. mdpya.com.ar/sergio-salinas -porto-presidente-por-america-en-el-gobierno-mundial-de-internet/ pic.twitter.com/ockRfl4q10",0
icann572016,996545961810911232,77,ICANN : El gran senat d'internet ve a Barcelona msanroma puntcat i pineti al Revolucio4 SmartCatalonia http://www. ccma.cat/catradio/alaca rta/revolucio/icann-el-gran-senat-dinternet-ve-a-barcelona/audio/1005008/,0
icann572016,1000165482706735104,94,"err ICANN policies can't trump a law, I've for 20 years thought that these other fields are pointless, (despite half of them are full of rubbish anyway in many cases) just need one, a general contact, because anyone using whois should only be doing so for technical reasons",0
icann572016,1001486785703284737,568,ICANN --a brief history of Internet domain registration time & current state of flux https:// lnkd.in/duXRxyZ https:// lnkd.in/dKaJD7t,0
icann572016,1001807996446564352,43,Will GDPR be the death of WHOIS? http:// bit.ly/2IYznLg - Redscan ICANN compliance cybersecurity pic.twitter.com/AelsrsoaSU,0
icann572016,1006155128217354243,223,ICYMI ElReg chronicles the swift strange death of Whois What's left for ICANN and its vast database of internet domain-name owners? cybersecurity https://www. theregister.co.uk/2018/06/01/wha ts_next_for_whois_and_icann/ via theregister,0
icann572016,1011532207209504768,32,"Very informative meeting and discussion on the Internet, DNS and local content between Egypt PRUN Amb Edrees and icann_president Goran Maraby. ICANN veni pic.twitter.com/ixbmNJPBiy",0
icann572016,1012113050592251904,75,David Conrad CTO ICANN speaking at the ISOC Delhi chapter. pic.twitter.com/1RF0d1pM7E,0
icann572016,1014468210039631872,808,¿Quieres participar en las reuniones de ICANN y lacigf ? pasa y revisa esta infografía que resume el proceso de las múltiples partes interesadas en Internet pic.twitter.com/NDC9ScwO51,0
icann572016,1016735011532206080,307,Data Protection/Privacy Update: ICANN’s GDPR Efforts with Temporary Specification Now in Effect https://www. icann.org/news/blog/data -protection-privacy-update-icann-s-gdpr-efforts-with-temporary-specification-now-in-effect.WxcBYnaJJ5E.twitter via icann,0
icann572016,1018908686696280064,248,News Review 2)b. ICANN FY19 Budget - 1 Stakeholder Group Points Out The Obvious: A Bloated & Overpaid ICANN Bureaucracy http://www. domainmondo.com/2018/06/news-r eview-europe-tells-icann-again-no.html domains DomainNames NetGov ICANN62 ICANN pic.twitter.com/IyKXjPruKY,0
icann572016,1018930494606598150,248,"You know, I wonder if they really thought about the abbreviation STI for their forum. Really not what I want sustainable!",0
icann572016,1023951004625195009,826,"Parlem d'ICANN , la institució que vigila, entre altres coses, per la llibertat, els drets i la seguretat a les xarxes. Amb msanroma , pineti i xantallavina a Revolucio4 https:// ja.cat/RiSUr pic.twitter.com/2jqaoWXyah",0
icann572016,1024122371207307264,490,Lanzamiento de éxito para .APP con más de 200.000 dominios registrados !! Tu dominio .APP ya en fase libre sin restricciones https:// bit.ly/2DK21s4 apps app dominioapp appdomain ngtld ngtlds android iPhone ipad IOS google mac apple Felizmiercoles Google icann pic.twitter.com/M18BFUJz8I,0
icann572016,1025187392154681345,870,"And let’s not forget the ruling of the Bonn Court in the case initiated by ICANN against the registrar EPAG (Tucows) dataprotection ! Similar laws apply in all African, Asian, Central and South American countries participating in Convention108 so let’s stop this GDPR focus https:// twitter.com/icann_presiden t/status/1004093339719774208",0
icann572016,1025320369559879681,964,Indeed.,0
icann572016,1026137983030833152,116,"oh, I was travelling and missed the ruling - do you have a link/summary?",0
icann572016,1026138265789886465,116,I also note how dreadful the ICANN cookie options are,0
icann572016,1026150260341698561,116,"Nur, damit ich das verstehe: Die Pflicht zur Datenerhebung steht in den Richtlinien der ICANN . Das LG Bonn sagt, die DSGVO steht entgegen. Was hindert die ICANN, sämtliche Domains im Bereich der DSGVO dann als nicht vertrauenswürdig einzustufen und abzuschalten? WHOIS https:// twitter.com/beckonlinede/s tatus/1004352489267847168",0
icann572016,1026278935406018565,116,"Nur, damit ich das verstehe: Die Pflicht zur Datenerhebung steht in den Richtlinien der ICANN . Das LG Bonn sagt, die DSGVO steht entgegen. Was hindert die ICANN daran, nun sämtliche Domains im Bereich der DSGVO als nicht vertrauenswürdig einzustufen und abzuschalten? WHOIS",0
icann572016,1031480965309198343,964,RT DrivingTheDay : ICANN vs EPAG (German Court) English translation of documents filed by domain name registrar epagnews (Tucows ) http://www. domainmondo.com/2018/06/news-r eview-europe-tells-icann-again-no.html ICANN domains DomainName trademarks WHOIS ICANN62 ICANN GDPR CyberSecurity infosec,0
icann572016,1031677505160114176,264,"It's not getting a ton of attention but a week or so ago, ICANN filed suit in a German regional court to compel continued data collection stopped by GDPR . https://www. icann.org/news/announcem ent-2018-05-25-en",0
icann572016,1032604108669284353,43,Les EtatsUnis demandent s'ils ne devraient pas reprendre ICANN en mains via nextinpact https:// bit.ly/2kTD8Dk,0
icann572016,1034369969302237184,982,ITU MoICTKenya ICTAfrica1 fiberopticassoc IntelSoftware ICANN kenic huaweientza KenyaBankers LGE_EastAfrica https:// twitter.com/temsICTexpo201 8/status/1005071122403127296,0
icann572016,1034393871067885568,870,"Nii Narku Quaynor, le «père de l'Internet en Afrique » Le professeur ghanéen a créé, en 1994, le 1er fournisseur d'Internet au Ghana et en Afrique de l'Ouest. 1er Africain élu au board de l'ICANN , il est aussi le fondateur d'AFRINIC , le registre d'adresses IP en Afrique. pic.twitter.com/ohfaBDn7JL",0
icann572016,1040883722541826048,808,En Julio se celebrará el Foro de Sistema de Nombres de Dominio de África en Benin AFDNSF2018 organizado por aftld y ICANN . Objetivo: ayudar a esta industria a crecer a ritmo competitivo y garantizar que esté a la par del resto del mundo ICANN aftld Benin Cotonou Cotonou pic.twitter.com/IybVtS4wPC,0
icann572016,1042557291168329728,102,Retweeted Sonia Livingstone (Livingstone_S ): Key messages from johnc1912 on internet safety for children : The intgovforum has failed children Multistakeholderism has not worked for kids. ICANN is... https://www. facebook.com/268829799645/p osts/10155579660849646/,0
icann572016,1042574751074410496,102,NTIA talks ICANN and IANA https://www. commerce.senate.gov/public/index.c fm/2018/6/oversight-of-the-national-telecommunications-and-information-administration,0
icann572016,1042860131061518338,17,".ICANN , the organization that runs the WHOIS monitoring website, was refused an extension for GDPR compliance https:// buff.ly/2Mh6zvs",0
icann572016,1043109294831529984,964,Registration link seems to be broken,0
icann572016,1044281272908931072,171,"With NAFTA being reviewed & Mr Trump having a tirade on JustinTrudeau , cafreeland /CanadaTrade , should ask why CommerceGov =NTIAgov & now NTIARedl are ignoring the racketeering being imposed on CDN ’s uspto .COM’s business by the Cartel run by JonesDay dba ICANN .",0
icann572016,1044459797477654528,138,ICANN Appeals German Court Decision on GDPR / WHOIS https://www. icann.org/news/announcem ent-2018-06-13-en.WyHxeS_cfjc.twitter via icann,0
icann572016,1045643629300191233,964,Zihur guztion artean 10.000 lortzen ditugula! Animo!,0
icann572016,1047925322325221376,307,Forgive me -- it's YahooSmBusiness with which we're having issues and not Yahoo . Two out of two 'support' reps gave me how to transfer your domain instructions instead of dealing with issue. I guess I'm filing my first ICANN complaint. FriendsDontLetFriendsYahoo . https:// twitter.com/SheilaCreates/ status/1007286884006055936,0
icann572016,1049350086570860548,601,.eus domeinuak 5 urte bete ditu gaur 2013ko ekainaren 14an ICANN (Internet Corporation for Assigned Names and Numbers) erakundeak Euskararen eta Euskal Kulturaren Komunitatearen .eus domeinua onartu zuen. puntueus JWalino loreaarakistain https:// uriola.eus/bilbo/15289944 88332-eus-domeinuak-5-urte-bete-ditu-gaur,0
icann572016,1049940197167783936,870,To: GoDaddy GoDaddy a_josefsberg GoDaddyHelp GodaddyOSS ICANN ICANN DomainNames webhosting Blakei How do you tell when GoDaddy techs have been editing your domain name or webhosting settings? There's whiteout on their computer screens. pic.twitter.com/mMzdu5P0Hp,0
icann572016,1049958217923645440,870,"Hi, ICANN ! How would one communicate with a human being, regarding a domain transfer?",0
icann572016,1050608643475820544,602,Merci je ne peux pas y assister IRL,0
icann572016,1050695085350739968,363,To: GoDaddy GoDaddy a_josefsberg GoDaddyHelp GodaddyOSS ICANN ICANN DomainNames webhosting Blakei danielcid GoDaddyCares How many GoDaddy techs does it take to screw in a light bulb? None. They are too busy screwing their customers and too stupid in any case. pic.twitter.com/559l47aJJ4,0
icann572016,1050798121821777920,248,.ICANN has filed an appeal with a German higher court in its WHOIS data case http:// ow.ly/UR8N30kwgRW,0
icann572016,1050799557125189632,248,"Lengthy academic article via the Wiley Online Library: Productive Contestation, Civil Society, and Global Governance: Human Rights as a Boundary Object in ICANN : http:// bit.ly/2JEVhDz",0
icann572016,1050814901151784960,389,"A Complete ICANN Failure! Rampant spam, falling registrations show new gTLDs have limited business value https://www. techrepublic.com/article/rampan t-spam-falling-registrations-show-new-gtlds-have-limited-business-value/ ICANN FAIL NewTLDs MoneyGrab",0
icann572016,1051000576580804608,342,theiana ICANN internetsociety apnic,0
icann572016,1051000647309512704,248,Depa tak abes makan ketupat rendang lagi.,0
icann572016,1051001185103040513,342,ICANN internet under threat https:// twitter.com/bsindia/status /1006497591792668673,0
icann572016,1051007412830912512,248,"I requested from my domain registrar that they stop anonymizing my data. They said we can't, it's a switch for all clients. GDPR misunderstandings are creeping everywhere. I want my clients to know who owns the domain! icann_president ICANN",0
icann572016,1051069772174159872,248,"ICANN TechRepublic ... interesting articles about GDPR! You are outside of EU jurisdiction, there's no need to panic. Keep the WhoIS as is and let the EU take a long walk off a short pier.",0
icann572016,1051070720720035840,248,"Quite possibly. I expect it's also intended to keep ICANN's feet to the fire. The IANA transition became a partisan issue during the 2016 US Elections - with Ted Cruz being particularly opposed. New Asst. Sec. Redl has been critical of ICANN, eg https://www. ntia.doc.gov/speechtestimon y/2018/remarks-assistant-secretary-redl-icann-61 pic.twitter.com/tBBGH1um39",0
icann572016,1051072423045423104,248,How ICANN responded to GDPR ! insightful read by ITProPortal GDPR DataProtection TechNews https:// buff.ly/2JUAkAR pic.twitter.com/4XneUyNH47,0
icann572016,1051075988094742529,248,Unintended consequences of the GDPR in a weak ICANN registrar anti-cybercime protection framework for consumers. PassTheBuck . Law enforcement are already overwhelmed. WhatNow !? Now consumers trivially loose their privacy in fraud. Where are the consumer protection champions? https:// twitter.com/FireflyKari/st atus/1008093461743112192,0
icann572016,1051077789904850951,248,ICANN appeal German court ruling on whois and GDPR https://www. mediapost.com/publications/a rticle/320829/round-two-icann-appeals-german-court-ruling-on-wh.html,0
icann572016,1051348416863719424,248,.ISOCPR AtLarge ICANN NARALO New WHOIS ARS Report (Phase 2 Cycle 6) Now Available https://www. icann.org/news/announcem ent-2018-06-15-en.WyeU05ZT_FE.twitter via icann,0
icann572016,1051350064189255680,248,I read the WP29 letter to ICANN and the facepalm was painful.. :-/,0
icann572016,1051351056792182784,248,:),0
icann572016,1051351256701198336,248,New WHOIS ARS Report (Phase 2 Cycle 6) Now Available https://www. icann.org/news/announcem ent-2018-06-15-en.WyfKRNurEqw.twitter via icann,0
icann572016,1051351906772119552,248,ICANN62 es un foro de políticas enfocado al desarrollo y formulación de políticas con la participación de la comunidad y las oportunidades de interactuar y establecer conexiones con la comunidad de ICANN y tendrá lugar del 25 al 28 de junio en la Ciudad de Panamá . pic.twitter.com/moqnpInyEh,0
icann572016,1051352387196084224,248,Why is a for-profit business that makes over $100M/yr being allowed to use a .org address? Someone versed in the details of Internet policy should point the discrepancy out to ICANN and request clarification.,0
icann572016,1051354272187572224,342,EU Court Could Settle ICANN Data Gathering Dispute http:// bit.ly/2JOlH63 GDPR dataprotection dataprivacy via outlawnews pic.twitter.com/B1N2t68HZR,0
icann572016,1051356118159568897,342,What is GDPR Compliance? https:// goo.gl/77PyS2,0
icann572016,1051386062205943808,248,Public comment sought by ICANN on its proposed approach to its fellowship program. https:// goo.gl/zwpRfs pic.twitter.com/Vvch1PqFTn,0
icann572016,1051388162319114240,248,Mr danielsah from ICANN at the ITUCBS IndotelRD Fabriciogm13 HenryMolina RepúblicaDigital RepúblicaDominicana pic.twitter.com/b2eFdNjYag,0
icann572016,1051390208367714304,248,"The whois paper SSAC-101 from ICANN 's SSAC is very misleading. The prerequisite and conclusions are at least very questionable, wrong and confutable in each case and are against the law - GDPR . Hope to discuss this at ICANN62 SSAC WHOIS GDPR https://www. icann.org/en/system/file s/files/sac-101-en.pdf",0
icann572016,1051390210523586560,248,News Review 1) re ICANN Failing New gTLDs - Arrogant & Incompetent ICANN Leadership Rejected Advice of U.S. JusticeATR via NTIAgov https://www. domainmondo.com/2018/06/news-r eview-state-of-domain-name.html EU_Competition EU_Justice newgTLD DomainNames Domains NetGov ICANN62 ICANN pic.twitter.com/JsbnKjJKqW,0
icann572016,1051411980928466946,342,The energy retailers have alerted their customers to any potential for scam activity as numerous webpages from other organisations have also been duplicated. The duplicate page of our website has been reported to ICANN .,0
icann572016,1051413844751347712,248,Somos o primeiro provedor do Brasil a implantar uma cópia do Servdor DNS L-ROOT em parceria com a ICANN. usetelecom ICANN tascombrasil https:// youtu.be/tnKZs3otyac,0
