event,tweet_id,node_id,tweet,attendance_label
anthrocon,1029850324872249344,314,Throwback to me and my bunny bro soongdae hanging out at anthrocon for this FursuitFriday !! Pic by GlitchNotFound . Fursuit buddthebun furryfandom pic.twitter.com/AYAMd0LAlj,1
anthrocon,1015348383282794496,242,"Til next time, Mighty Beautiful city. You are always in my heart. LovePGH Anthrocon pic.twitter.com/pO5h3RvBNi",1
anthrocon,1016899019036090370,538,Time for Anthrocon ! I will be in Pittsburgh from Wednesday afternoon through late Monday. Poke me if you’d like to meet up. :),1
anthrocon,1016529847877849088,789,Time to get back into twitter. Mostly just for Anthrocon pics lol,1
anthrocon,1040000244459757568,768,Time to sit at the airport and play ‘Spot the Furry’. AnthroCon,1
anthrocon,1042919696583024642,768,Time to stop procrastinating on packing and start getting ready for Anthrocon !,1
anthrocon,1030443833446854656,343,"To all my friends going to Anthrocon , hope you all have an awesome time and I want to see heaps of pics posted",1
anthrocon,1041330672718303234,768,"To all of our furiends making the great pilgrimage to Pittsburgh for anthrocon , have a great furry weekend! We’re sending you our love from halfway across this great, big world! Anthrocon2018",1
anthrocon,1047966797092278273,768,"To all those going to Anthrocon , I wish you a safe journey and I hope you have a wonderful time. :3",1
anthrocon,1045441039790735365,768,To everyone going to Anthrocon hope you all have a good time and drive safe!,1
anthrocon,1057036838345555974,768,To the people are heading to anthrocon please pic.twitter.com/N9A89I825A,1
anthrocon,1038905764553871361,768,"To those who are heading out to anthrocon , I wish you guys the best of luck and that I hope you have a great time. Lastly, Happy Indepenence Day and 4th! BeagleInRed TarouStrawberry tallfuzzball Kiwi_Foxx",1
anthrocon,1043639465476907008,669,"Trip safe, Red!",1
anthrocon,1047242108099342336,768,"trip to anthrocon is under way, only 3 hours left",1
anthrocon,1016424166642405376,892,True. So it’ll def be better than last year,1
anthrocon,1014701702572802048,43,Two more days!!!! anthrocon AC2018,1
anthrocon,1020387909814407168,669,Ugh...I'm so awake right now. Thanks a lot anthrocon :P.,1
anthrocon,1015636664385974272,222,"um... I mean.... what do we expect. telephonefurry was killed by you, and now you're on a plane I think to Anthrocon ??? Idk. But love you anyway! ^u^",1
anthrocon,1022537687977349120,263,Ummmm. I'll pass that by management. ha,1
anthrocon,1016329950536880128,509,Wait... Anthrocon is in Pittsburg this weekend... and drahcir_rahl has the better part of the weekend off.... pic.twitter.com/kIpVI4KA9K,1
anthrocon,1039643487388540928,768,"Waiting for Cyran to get here, then it's off to AC! :D cya guys soon! Anthrocon AC2018",1
anthrocon,1057753489990766592,768,"Wasn't really bummed about not being able to go. That changed suddenly today lol. But, have fun at Anthrocon this weekend everyone! Make good choices!",1
anthrocon,1015755943253041153,52,Watching Anthrocon Tonight. Was so very moved by Alkalai and Ashe's kind words. Really wish I could be there. Much love to everyone at anthrocon . You all are amazing!,1
anthrocon,1039270579679977472,768,Watching Pittsburgh go completely nuts over Anthrocon is always amusing and a bit heartwarming :D,1
anthrocon,1052675630184173568,768,WE ARE ON OUR WAY!! See you soon~ Anthrocon AC2018 pic.twitter.com/HB9UIz1S5h,1
anthrocon,1038188936282222593,669,We certainly are!!,1
anthrocon,1014990198483152896,684,"We had one person say that as a joke, at Anthrocon . I was dying.",1
anthrocon,1014908128838766592,892,We may be there for a bit. The bat meet is at 4 on Friday!,1
anthrocon,1032044032032161793,1055,We wanted to have fun with an unfortunate situation. Thanks for noticing!,1
anthrocon,1045265185282244608,768,"We’re happy to let you know that SiennaMercato will have normal business hours today. Dining room is open now, rooftop bar opens at 4 PM and will be open until at least midnight! pic.twitter.com/oZM3Jwbg2x – at Emporio A Meatball Joint",1
anthrocon,1062899978098462720,669,Welcome to Pittsburgh during Anthrocon,1
anthrocon,1015662795713630208,724,"Well if we end up at the same con next year i want hugs n.n ones i know for a fact im going is aqua,fursquared, Anthrocon and migration. Either as my tiger or skunk or cow once i have my moo girl made.",1
anthrocon,1019180019887869953,263,Well that was are plan this whole time was to stay with you. Then leave to go to AC. We feel pretty blowed off.,1
anthrocon,1016353174167408643,319,Well the suit is about 15 years old and just recently brought back out for use at AC18.,1
anthrocon,1015482650361040896,503,Well well well well well. Just in time for Anthrocon I've shaved off the excess of my tail feathers and became a proper Phoenix. pic.twitter.com/g6bGdEihJv,1
anthrocon,1032491414746226688,762,"Well, I'm definitely at anthrocon lol. I am desperately too sober to be alive",1
anthrocon,1032314550341840897,875,"Well, the land yacht is packed and ready to go. Some breakfast and the cooler then I hit the road to anthrocon ! anthrocon pic.twitter.com/OCKxIOsGGs",1
anthrocon,1017554302506856448,1013,"Well, you see, there are CERTAINLY Nazi furries in this fandom who are looking for Jewish furries so they can label their hotel-room doors with... ...no wait, that was the Antifa furries who were marking hotel-room doors at Anthrocon . CARRY ON",1
anthrocon,1043912546057637889,768,"Welp, looks like my suit isn't going to be finished by Anthrocon like I was told. It sucks, but I'll do my best to enjoy the con anyway!",1
anthrocon,1015774468868845568,335,Went on the fursuit cruise yesterday at Anthrocon got lots of photos! AC2018 ac18 FursuitFriday 5 pic.twitter.com/AXQe5YI8D8,1
anthrocon,1018313411510194176,1014,What already lol x3,1
anthrocon,1054131604849876997,768,What Driving to Anthrocon AC2018 will be like https:// youtu.be/3MdecIbg_xM,1
anthrocon,1044711463649185792,768,"What would a 4th of July be without Condado? Boring, that’s what it would be! But good news—they’ll be open until 2 AM tonight! pic.twitter.com/hPwEEeqdmK – at Condado Taqueria",1
anthrocon,1031806125530800128,669,Where can I get one please ?,1
anthrocon,1038534966915854336,997,Who else is going to Anthrocon that is planning to participate in the Pokemon Go Community Day? 2-5 pm on Sunday. So pretty much between the end of the Dance Comp Finals and start of Closing Ceremonies.,1
anthrocon,1030575028713091073,314,Who let this thing think the con space is a jungle gym. Smh. Happy FursuitFriday ya yuckie mutts Squiggles anthrocon furry pic.twitter.com/Z68oEXKoFP,1
anthrocon,1040722036027473921,768,Who wants to do a photo shoot of my suit and also DadaistOtter at Anthrocon ? I'd love some good photos of us together,1
anthrocon,1015155336926449665,504,Whoa! That is quite the dramatic photo! I love it. I hope you take some photos of me at Anthrocon .,1
anthrocon,1040725471204397056,768,whoot can't wait for morning! Tomorrow we start our next adventure to Anthrocon ! *grins and bounces happily*,1
anthrocon,1040726792749940736,768,"Will be downtown later today for Anthrocon stuff and I've been fiending for gummy bears. KatiesKandy , here I come!",1
anthrocon,1053770701373665280,768,"Wish I got a picture, but just drove by someone with Anthrocon or Bust on their back window. That was us honking atcha :3",1
anthrocon,1041329867147681793,768,Wish I was able to go to Anthrocon this year but I'm already going to TrotCon and Bronycon and 3 cons in a month would be a personal record. Stay hydrated! It's gonna be hot out there too.,1
anthrocon,1039638030468956166,768,Wish I was going!... one day!,1
anthrocon,1015295434632388614,684,Wish we could have had time for an art trade. At least we talked to one another for a bit. :),1
anthrocon,1016756085095583745,178,Wishing safe travels to everyone traveling to anthrocon tommorow and over the next few days. Have fun amd party for me,1
anthrocon,1020363903778394112,875,Wolf... definitely wolf!,1
anthrocon,1015703617368715264,606,Won 41 cents on Hangtime! Nice little win before heading off to Anthrocon . pic.twitter.com/16Ai15vRSO,1
anthrocon,1022558469059170304,669,"Won’t be at anthrocon this year, (busy schedule), but I hope everyone has a fun time and travels safely. I guess I’ll just wait for all the fursuit pics to flood twitter.",1
anthrocon,1022562943781818370,669,Woo travel safe! We need to hang out this con! *hug!*,1
anthrocon,1041081639449907200,768,"Working a short four hour shift, then gotta come home and clean the kitchen: then I get to pack and get ready for ANTHROCON TOMORROW AAAAHHHHHH",1
anthrocon,1040940824740155393,768,Working on a dragon tail on the drive to anthrocon 5ish hours left! Make all the product! pic.twitter.com/h6eghLBf0v,1
anthrocon,1019355840191463424,402,Working on the home comms from AnthroCon ! Progress is pic.twitter.com/GXG2ONvFja,1
anthrocon,1015402355276296193,329,"Would be quite nice to meet you as well. Literally the con is only 3 hours from me, so could make it easily in a day ^_^ So just give them a shout, give me a shout when ya can attend. We'll both gladly welcome ya to PA here <3",1
anthrocon,1016156758035836930,262,Would love to go to anthrocon but no ride or room so I'm not gonna worry about it,1
anthrocon,1044706610961141760,768,Would you like to be part of inner workings of Anthrocon 2018? See how the magic really works while earning some swag? Sign up to be a volunteer here! http:// bit.ly/2Ko1ggo,1
anthrocon,1015325323318218754,280,Wouldn't miss it (even though I won't be at the con this year)! Will be watching at home via the AC livestream!,1
anthrocon,1050859153319710722,768,Wow,1
anthrocon,1041079282251059200,768,Y’all wild lol,1
anthrocon,1054132587382366208,768,Yay renamon!!,1
anthrocon,1050883509584314368,343,Yay!,1
anthrocon,1017193209875685376,669,"yay, safe journey! have fun!",1
anthrocon,1021877680592101378,314,Yeah I can agree with that. Furmeets in New England are about 12-15 people total. Which is cool but eh. It is nice being within driving distance to anthrocon,1
anthrocon,1042518000144982016,768,"Yeah, I may not make it in time cause of work xp",1
anthrocon,1015366536763240448,621,"Yeah, we're aware of the issues. It's been very hard to get a hold of them from the ground during the event, but we're going to find a solution for next year.",1
anthrocon,1018053806150610944,1027,Yep! I hope Anthrocon has a critters in boxes party like MFF 2017 and Fur Squared 2018 did. But I didn't see one on the schedule.,1
anthrocon,1038479424386035712,803,Yes I'm pretending I'm at anthrocon pic.twitter.com/aAGcIWWBeP,1
anthrocon,1042183041676988416,768,Yes lol,1
anthrocon,1045062292981915649,768,Yinz all have fun dahntahn at Anthrocon ! Sadly I won’t be making an appearance this year. Perhaps I’ll plan something for next year.,1
anthrocon,1053407422897885185,768,Yo! Can you DM me? That way we can discuss additional details. Thx.,1
anthrocon,1015828399435272192,226,You are so welcome! See you soon!,1
anthrocon,1015677237121732610,8,You are such a great performer!,1
anthrocon,1015297556602146816,263,You better!!!!!,1
anthrocon,1016427485465141248,728,You can look for me on July 6 pic.twitter.com/rXin27eNIu,1
anthrocon,1017632936454164482,669,You going to Anthrocon ?,1
anthrocon,1016113691434070016,684,you got the spread too! You'll also be in the longer one when I get around to it :p,1
anthrocon,1057034921464750080,768,You mean tortuously good right?,1
anthrocon,1037061027396050944,669,You should have known this was gonna happen. I can't wait to see the results of anthrocon and all the new stuff we can throw at you. Lol. kale dadkalishirt,1
anthrocon,1042182492256722945,768,Your fursuit. You're gonna be suit-less at Anthrocon .,1
anthrocon,1023727613997658112,1055,Your soo cute,1
anthrocon,1032386933974958080,314,Your welcome bud!,1
anthrocon,1050506166114144256,768,You're the best!,1
anthrocon,1015252272199225345,896,"Actually, I did most of my packing LAST night.........at last possible moment cheetah speed..... =>.>=",1
anthrocon,1017580871933624320,671,Anthrocon enjoys such a huge presence in Pittsburgh that they should rename the city as Pittsfur and be done with it.,1
anthrocon,1058459320881479680,768,For all of my followers attending anthrocon,1
anthrocon,1041078833510801408,768,Have had to give up on the jacket portion of my Saturday costume,1
anthrocon,1043267004826877952,768,Hotel ballroom starting up for anthrocon pic.twitter.com/sRnujdqzB4,1
anthrocon,1051214914726047744,1055,I wonder what other kind of memories he has lion around peoples places... n.n,1
anthrocon,1016034868768182272,892,I'm seriously excited about Anthrocon this year. I got a good feeling,1
anthrocon,1019340528641560581,314,I'm sorry I didn't crash the plane over Philly!! But I will try to come back this way for Anthrocon,1
anthrocon,1045431170710695936,768,Making those today! C,1
anthrocon,1014536147425546241,798,pic.twitter.com/PMKwFKdUBH,1
anthrocon,1039993898746163200,768,So many delays. I was supposed to arrive at 11:48. The heat slowed me down a little. A tree on the tracks slowed me down a lot. Arrived at 4:06,1
anthrocon,1059149268169248769,768,Some light tests for anthrocon pic.twitter.com/39054kQpo8,1
anthrocon,1014524890467262473,669,Sounds good. Once panels open up you can submit your performance idea to programming.,1
anthrocon,1015206491261988864,1026,The best part of Anthrocon is definitely the area,1
anthrocon,1016154789875417088,207,There's about 10 we pass on our Anthrocon route,1
anthrocon,1059899188526362624,768,"To all my friends at anthrocon , hope you all have a nice time. Really wish I could be there too, but I couldn’t make it this year since I wanted to make FurFest . Hopefully I’ll be able to attend next year. Still feels like being left behind",1
anthrocon,1014378133187891200,669,We have had a number of live bands play on our stage over the years.,1
anthrocon,1038949147313926144,669,Why did I just picture someone starting a howl at Anthrocon and racking up a huge fine? 0-o,1
anthrocon,1043914397800955906,768,Yep~!,1
anthrocon,1015260550647963648,988,"Statistically speaking, furries are more likely not at Anthrocon than at Anthrocon this week. https:// twitter.com/Ryanfawks/stat us/1014554063038439424",1
anthrocon,1016418890694438914,988,This lizard is coming to Anthrocon 2018. Rawr! anthrocon pic.twitter.com/c2BqhJoAKW,1
anthrocon,1015713990083796993,988,Are you able to post these out to Englandlandland? These look to die for and I'd love one <3,1
anthrocon,1016457467302211584,988,This looks so good!!!!,1
anthrocon,1014618337899360257,640,Anthrocon,1
anthrocon,1015396003506204674,625,HakulBee doesn't want me to tell you anthrocon anthrocon2018 pic.twitter.com/v4cbKbvd9f,1
anthrocon,1016188369842384899,625,"Unclekage quick question for you: Not counting volunteers, how many permanent staff members does AnthroCon typically have?",1
anthrocon,1016476185533014016,640,Back in the saddle again. Hello Pittsburgh. Hello anthrocon . I need a nap. pic.twitter.com/TOawP3K4eB,1
anthrocon,1033560008632532993,640,"But no, srsly, Imma be away for a few days for... reasons... possibly convention reasons... Like... anthrocon reasons... So posting will be little over the next couple days.",1
anthrocon,1016477492234813440,640,catch this dog at anthrocon !!! pic.twitter.com/g9v1wO5ftH,1
anthrocon,1058051378776551425,640,Done pic.twitter.com/JLoJ2J0ehj,1
anthrocon,1015996970530476033,625,Everyone is flying to Anthrocon maybe I won't look out of service.,1
anthrocon,1016128662431764481,625,I forgot to post this incredible picture taken at Anthrocon by T! I don't know if he has a Twitter so I can tag him. Foxes with lightsabers are scary! pic.twitter.com/Z4zCIzpr3i,1
anthrocon,1014664325150240768,640,It sucks I'm missing anthrocon but it's good to know it's the last anthrocon I'm ever miss. witchiebunny how much is Supersponsor now? Gonna need 2 for 2019.,1
anthrocon,1015406834012819456,625,It's the fight of the century with August Ravvingar and Azreal anthrocon anthrocon2018 pic.twitter.com/j9UyBzmnf2,1
anthrocon,1058160173779480581,640,"Knowing the cougaress, she'll be channeling cheetah speed at the last possible moment",1
anthrocon,1020445549949083649,640,Only in America,1
anthrocon,1014663397156311042,640,Thank you! Sadly you will have to just imagine a Versa fursuit on your own,1
anthrocon,1014937228743729153,625,thecoopertom is trying to sell people the hotel. What a rascal anthrocon anthrocon2018 pic.twitter.com/qK9uy9Yzi0,1
anthrocon,1014523671065628674,640,And she knows the best house too~,1
anthrocon,1015393950457303040,625,August Ravvingar isn't going anywhere anthrocon anthrocon2018 pic.twitter.com/R5YUZz7Ep0,1
anthrocon,1015049591161540608,640,awesome animation,1
anthrocon,1016007848218722304,640,Cute,1
anthrocon,1058160817231798272,640,Feeling somewhat better today. Makes me happy to see people from all parts of the world enjoying my home city. Have a great and safe Anthrocon everyone! :3,1
anthrocon,1016798143055351809,640,"Greetings, from Pittsburgh, PA! It's that time again. Let's begin! Anthrocon AC2018 pic.twitter.com/JbqrsK1EsY",1
anthrocon,1015995953072009216,625,Hey does anyone have links to any official reports of the revenue anthrocon generated for the city of pittsburgh? I need some help here!,1
anthrocon,1014944914138976257,640,I can imagine quite a bit xD,1
anthrocon,1014662798679437312,640,I can only really afford the time and money to go to two cons a year. Official_PAX East and arisia . And considering I live in Boston that works out just fine. I may consider going to AnimeBoston . Perks of living in a big city with many venues.,1
anthrocon,1016156588585963521,625,I don't remember. But it must have been at anthrocon since I didn't do mcfc this year. But my fault for not remembering. Seriously thank you Fenrir. Stay awesome always,1
anthrocon,1016325709097299968,625,I had someone ask me at Anthrocon if I knew of you and I was like ESA IS GREAT I LOVE THEM,1
anthrocon,1014636415764877312,640,I like room party but its a little bit too simple for me now. Hanabi is also great but its too hard for me to win lol,1
anthrocon,1058160683542630400,640,I love that Anthrocon has their banners on the street lights! AC2018 Anthrocon Anthrocon2018 pic.twitter.com/1U0JQjIY2r,1
anthrocon,1016188468396023808,625,i saw my clock go from 1:59 to 3:00 i was at anthrocon,1
anthrocon,1058160596330467329,640,Looks awesome,1
anthrocon,1016130798305579008,640,PACKED UP AND SNACKED UP anthrocon here we comeeeee!!!! pic.twitter.com/WRIbMePUTs,1
anthrocon,1017537888072892417,640,"Relaxing at parents' before a cookout, and then leaving for anthrocon tomorrow. This is gonna be a good week!",1
anthrocon,1014630351350763525,640,Safe trip to all my friends going to Anthrocon,1
anthrocon,1019587925783310336,625,Spider-Man does Anthrocon Spiderman PS4share pic.twitter.com/mU7ZB2jdh9,1
anthrocon,1014987165984546822,640,Sushi go is great. I feel splendor is being underrated xD,1
anthrocon,1038068153425842182,640,The housekeeper we had at FE was amazing. We walked in while she was cleaning and we ended up talking for like an hour,1
anthrocon,1058050680366288897,640,There are already a bunch of suiters in the Westin lobby! Anthrocon AC2018 Anthrocon2018 pic.twitter.com/16o5IW1OSl,1
anthrocon,1058069817075351558,640,Uuuuuuuh,1
anthrocon,1014634609991176193,640,Very very relieved and happy to have my fursuit done for anthrocon except t...,1
anthrocon,1016368643289042945,556,roadtrip begins! anthrocon anthrocon2018 furries furryfandom furry monikasuniverse fursuiter fursuiters pittsburgh pic.twitter.com/gqQEiuvMnG,1
anthrocon,1015994014133301248,657,TrentTheTrout will be at anthrocon this year!! On our wayyyy pic.twitter.com/9yXodbREnr,1
anthrocon,1015633821415411717,600,*cheetahs,1
anthrocon,1015017221100331009,530,*Hugs*,1
anthrocon,1016889831216041985,657,*random encounter*,1
anthrocon,1016376201580109825,327,*screaming* I NEED TO GO TO ANTHROCON EVERYONE GOING: TAKE ME WITH YOUU,1
anthrocon,1023677712127467521,327,"...uh, have you met my baby TinyPaws_Con? We’re kind of serious. But we can meet. :)",1
anthrocon,1016865611874480133,327,.Missy_da_dane posted a new room available listing for anthrocon AC2018 https://www. conroomies.com/rooms/ac2018/a vailable/910,1
anthrocon,1020322968759652353,918,.TenebraeEpsilon posted a new room needed listing for anthrocon AC2018 https://www. conroomies.com/rooms/ac2018/n eeded/868,1
anthrocon,1028838558935724032,918,R3vnge_army and I are officially here at anthrocon !!! Come find us if u can pic.twitter.com/ALhT2kEx8A,1
anthrocon,1017207698251829248,657,"Unclekage , mrow.",1
anthrocon,1032328441327173633,327,Vallhound are u gonna be at anthrocon this year?,1
anthrocon,1016464907653533696,657,"2,500",1
anthrocon,1016846562339835904,657,"3,503!",1
anthrocon,1015601630316777473,327,“Welcome to the fucking show.”,1
anthrocon,1023703775796711426,327,Aaaaand landed! I'm now in Pittsburgh for anthrocon,1
anthrocon,1016909962390523906,327,Achievement earned: arrive at the con already drunk. Anthrocon AC2018,1
anthrocon,1022322958105300992,479,add the anthrocon hashtags to this so people might see when they are scrolling through and posting,1
anthrocon,1023675156261220352,327,All packed for AC anthrocon pic.twitter.com/t0Cy6OTZHN,1
anthrocon,1014734075523948545,327,All packed for Anthrocon ! pic.twitter.com/0TxvW30lhU,1
anthrocon,1021027513026392066,327,All these Anthrocon tweets are teases.,1
anthrocon,1021053642718220291,327,Already drunk at anthrocon woooo pic.twitter.com/mtV6JYpOM6,1
anthrocon,1018160218180636673,657,"Also if anyone at Anthrocon has a Mr Mime or a Kangaskhan, where you at. Will also trade regional for regional. pic.twitter.com/S1ivcXdM4I",1
anthrocon,1021267203897913344,327,And Joe and Pie next door,1
anthrocon,1022546688068788224,657,And they're now in the official Anthrocon Zoo in DLCC 403-405. Look for them on the rectangular tables along the wall by the doors! Anthrocon2018,1
anthrocon,1016197599261614081,327,And we missed you!,1
anthrocon,1031608545316360194,327,Another year working Anthrocon !,1
anthrocon,1019108889172824064,327,"Anthrocon , I am inside of you. pic.twitter.com/qdK6m4kZWj",1
anthrocon,1016459770721718275,657,Anthrocon announces... Anthrocon 2,1
anthrocon,1021089892686811138,327,Anthrocon is going to be a huge fuck fest. Wondering who I will see post there videos on my AD account.,1
anthrocon,1021508844671918083,327,Anthrocon pic.twitter.com/gw1Cq2ZEKe,1
anthrocon,1021035203530313728,327,Anthrocon the Wolf has landed. pic.twitter.com/BJ3SCF2OQt,1
anthrocon,1018668305450786816,327,Anthrocon trip fuel. food steakums pic.twitter.com/I1WyVbxHOQ,1
anthrocon,1014577760617066499,327,Any ideas when it will be out,1
anthrocon,1028839389940600832,327,Any one have any open room spot ar anthrocon for Saturday night ? shadowbandit19 needs a spot,1
anthrocon,1015359305627897856,327,At the airport awaiting my flight to anthrocon . Woo.,1
anthrocon,1029368095398391813,327,Badges all laminated for anthrocon delivery!!! pic.twitter.com/eHKvjFpRTb,1
anthrocon,1019429441573933057,327,Been coon ever <3,1
anthrocon,1052956201338712067,327,But I'm not famous,1
anthrocon,1015659981398597632,657,Can somebody explain to me what's the thing about SIM cards at furry conventions? And idk (maybe I'm wrong) but I think those are Australian sim cards? So who wants to use an Australian sim card at anthrocon ?,1
anthrocon,1049451239661015040,327,Can't wait to get to Anthrocon tomorrow!!! Big car trip to go through,1
anthrocon,1020293563115032576,327,Check out Anthrocon if you're in Pittsburgh this week pic.twitter.com/Mep7IYGx74,1
anthrocon,1021028224313241600,327,Cuz Subaru for the win!!!! madpackingskills itwillfit subaru subarulove,1
anthrocon,1015471846261776385,657,Deal!,1
anthrocon,1018380492100587520,327,"Ever wonder why I have so many grey hairs? I staff cons, man! I've seen things. Years of therapy... never fully recover... So come by the Con Horror Stories panel in DLCC 407 at Anthrocon at 10 PM on Friday night! pic.twitter.com/ZC2LbpUK5L",1
anthrocon,1016369019845251072,327,Ew.,1
anthrocon,1016499721974796288,657,Final preparations and I'm off to Pittsburgh for Anthrocon ! WWWOOOOOOOO!!!,1
anthrocon,1014728781947392000,327,First meal at anthrocon !!! food Anthrocon2018 taco condado pic.twitter.com/ONaQAPnhng,1
anthrocon,1015361968411209729,362,Found it.,1
anthrocon,1033571125052284928,657,"Godzilla, King Kong, and The Creature from the Black Lagoon?",1
anthrocon,1018913227030360064,327,How to find me anthrocon Anthrocon2018 pic.twitter.com/AlZ4w6AH5h,1
anthrocon,1017053257003421699,327,How to find me at Anthrocon ! Come say hello! anthrocon KittySwish findme Anthrocon2018 pic.twitter.com/MP7oSyMcaw,1
anthrocon,1024498952052387840,327,https:// artfight.net/~danigrillo ! come fight me at art fight! I will be at Anthrocon this week so I wont be able to attack until next week but I will get trough everyone!,1
anthrocon,1018351210175389697,327,Hype to head out to Anthrocon at 4am tomorrow morning lolol. I'll be vending at table N13/N14 with MadebyMuttmix pic.twitter.com/LxHULRVWMv,1
anthrocon,1043250405378076673,342,I added a video to a YouTube playlist http:// youtu.be/DYADFctmJf4?a Anthrocon Tribute Video,1
anthrocon,1022903910791634944,479,I added a video to a YouTube playlist http:// youtu.be/s0KJV3SOG9k?a Witch-Hunt At Anthrocon,1
anthrocon,1019324484132704257,327,"I feel so bad for those people in those costumes, this heat will kill them.",1
anthrocon,1052956026469801985,327,I have several questions. What is that fox in the corner and where can I get one? And where did you get that blanket made omg,1
anthrocon,1018908064836210691,327,"I haven't seen anything too out of the ordinary in Pittsburgh yet (other than the occasional street sign), but Anthrocon doesn't officially kick off until tomorrow so we got time.",1
anthrocon,1019105197925240833,327,I really need to visit the anthrocon one day... :3,1
anthrocon,1019380993457885185,327,I see all these posts about anthrocon and I just feel I'm missing out on Unclekage going mad at his own con for once. Someday. Someday...,1
anthrocon,1015249248760279043,600,I think someone is confused on who their parents are pic.twitter.com/BWNBpi2cTf,1
anthrocon,1016801260757020672,657,i’m awake at anthrocon,1
anthrocon,1015272337200033793,143,If anyone is at anthrocon and wants to stop and say hello I’ll be in ConOps room 309 until 2PM,1
anthrocon,1021100746811559937,327,ILL BE AT ANTHROCON I JUST THREW THIS TOGETHER YEEHAW. pic.twitter.com/2ai4QSbQgT,1
anthrocon,1020016665952743424,327,I'm at anthrocon w boffa dese nuts pic.twitter.com/Ju8oYIlauU,1
anthrocon,1018856951235661824,918,I'm driving to 12:00 PM - Anthrocon 2018 - arriving at 4:55. Follow my drive using Waze and see my location in real-time: http:// waze.to/smuensRbSX4T4S Bl1Q,1
anthrocon,1026121354536517633,327,I'm en route to Pittsburgh for anthrocon right now tho,1
anthrocon,1016389533200461824,327,"I'm on my way, Anthrocon .",1
anthrocon,1019339276767715328,657,IM SO PISSED THIS MEME WAS NOT PRESENT WHEN I WAS REGISTERING FOR ANTHROCON AND CHOOSING A BADGE NAME,1
anthrocon,1015613068305412097,327,is it just me or is Pal a little bigger since he last went to anthrocon (by MuzzArts !!) pic.twitter.com/723FqmDD29,1
anthrocon,1031250321467748352,327,It's SD's first Anthrocon so I had to take him to furnandos ! pic.twitter.com/gx5sDxQhNc – at Fernando's Cafe,1
anthrocon,1020402035554783232,327,Its supposed to storm in my area while I'm at Anthrocon . Crazy stuff,1
anthrocon,1021224004135333888,327,Just finished up some Anthrocon badges!! pic.twitter.com/6SC4iV3ORz,1
anthrocon,1016804281683447808,657,Just spoke with our liaison from PghPolice and learned two things: 1) The Business District (where we are) is largely unaffected by flooding. No effect on convention operations is expected. 2) Crime rates drop when Anthrocon is in town.,1
anthrocon,1022255563315531776,327,Made it to Pittsburgh. Anthrocon starts tomorrow!,1
anthrocon,1016322134124253184,327,Making a Meat pit stop at Arbys on the way to anthrocon pic.twitter.com/W016qkSm7D,1
anthrocon,1018161132698292224,657,Man. Breezewood is getting a face lift. Anthrocon,1
anthrocon,1016896430081011718,327,"Me, looking at all the posts about Anthrocon when I’m not going: That’s so sad, Alexa play One Weekend by FoxesAndPeppers",1
anthrocon,1032106899372695552,327,My ac was broken for the whole trip.,1
anthrocon,1016390125146771456,327,New AC theme: SecondCivilWar anthrocon https:// twitter.com/urbisromae/sta tus/1014575210681360384,1
anthrocon,1056190081780846594,342,"nice, im working but it’d be fun as hell to go, anthrocon was a blast and a half!",1
anthrocon,1032648874932891648,327,"Nope, just Anthrocon :)",1
anthrocon,1015982947835531264,327,Nothing quite like a well set up room to start the con off with! Anthrocon pic.twitter.com/6JZLpTLwYy,1
anthrocon,1020406860728492039,327,"Now that anthrocon is gearing up, I am seeing folks I know online beginning to inch their way closer to being within proximity to my home. :0",1
anthrocon,1021228970904358912,327,Off work and planning on being at Anthrocon early tomorrow. Leaving at dawn because hell with traffic and this damn heat.,1
anthrocon,1014345543034777601,587,Ok...anthrocon is over now and post con depression is seeping in. And now someone buggered up with the fire alarms. Anthrocon2018 PostConDepression,1
anthrocon,1014732112669364225,327,On my way to anthrocon cant wait also Happy July4th pic.twitter.com/baF40lzaS9,1
anthrocon,1015810237683642368,918,On my way. I'm currently in Nashville awaiting my connecting flight. AC2018 Anthrocon,1
anthrocon,1018906108428210177,327,On our way to Anthrocon pic.twitter.com/z50DMhgATJ,1
anthrocon,1030136400706981889,327,On the road to anthrocon . Got a ton of new stuff to offer in the Dealers hall! Come by tables E13-E14 to check it out and say Hi!,1
anthrocon,1018908022591148032,327,On train from AmtrakVA union station to Pittsburgh for Anthrocon,1
anthrocon,1018600015361658880,327,"Parade, pool, then tomorrow is Anthrocon .",1
anthrocon,1020152388848517120,327,"People at Anthrocon2018 Anthrocon , is there early pre-reg to pick up your badges today (7/4) or tomorrow before 6pm?",1
anthrocon,1066587095299428353,327,pic.twitter.com/ZAFhE22MED,1
anthrocon,1017146427926089728,657,"pro timing by anthrocon , the past couple week have been so hot, and it cools down when AC gets here",1
anthrocon,1016216438439383040,918,"Registration closes at 10 PM today and tomorrow, 6 PM Saturday, and 4 PM Sunday.",1
anthrocon,1016363609130192897,657,see ya in 8 hours anthrocon !! pic.twitter.com/2slPXqXUhx,1
anthrocon,1014532433394401281,657,See you tomorrow!!,1
anthrocon,1016754140658257920,587,Shoot a message to Unclekage he should be able to mail it to ya!!,1
anthrocon,1025839700634943489,327,Skye wielding a selfie stick with two paws! Required assistance from vexthehuski X3 fursuit Anthrocon2018 Anthrocon Idontknowhowtouseaselfiestick pic.twitter.com/EvH28TZ5G9,1
